0,1,2,3,4,5
Perhaps this was because of their poor living conditions which would raise the question of why they were in poor housing .,0,5,their,ADJ,their<FF>
Perhaps this was because of their poor living conditions which would raise the question of why they were in poor housing .,1,6,poor,ADJ,deserving or inciting pity; ; ; - Galsworthy<FF>not sufficient to meet a need<FF>unsatisfactory<FF>
Perhaps this was because of their poor living conditions which would raise the question of why they were in poor housing .,0,9,which,ADJ,which<FF>
Perhaps this was because of their poor living conditions which would raise the question of why they were in poor housing .,1,19,poor,ADJ,deserving or inciting pity; ; ; - Galsworthy<FF>not sufficient to meet a need<FF>unsatisfactory<FF>
"Clearly , we are getting further and further away from the causes of delinquent behaviour , and it is perhaps wisest to think in terms of causal processes when looking at criminal behaviour .",1,5,further,ADJ,more distant in especially degree<FF>
"Clearly , we are getting further and further away from the causes of delinquent behaviour , and it is perhaps wisest to think in terms of causal processes when looking at criminal behaviour .",0,13,delinquent,ADJ,guilty of a misdeed<FF>failing in what duty requires<FF>past due; not paid at the scheduled time<FF>
"Clearly , we are getting further and further away from the causes of delinquent behaviour , and it is perhaps wisest to think in terms of causal processes when looking at criminal behaviour .",0,20,wisest,ADJ,marked by the exercise of good judgment or common sense in practical matters<FF>evidencing the possession of inside information<FF>improperly forward or bold<FF>
"Clearly , we are getting further and further away from the causes of delinquent behaviour , and it is perhaps wisest to think in terms of causal processes when looking at criminal behaviour .",0,31,criminal,ADJ,bringing or deserving severe rebuke or censure<FF>guilty of crime or serious offense<FF>involving or being or having the nature of a crime<FF>
"Before examining the major sociological on crime , it is useful to refer to theories from outside of sociology , from other academic disciplines .",0,3,major,ADJ,of the elder of two boys with the same family name<FF>
"Before examining the major sociological on crime , it is useful to refer to theories from outside of sociology , from other academic disciplines .",0,10,useful,ADJ,having a useful function<FF>
"Before examining the major sociological on crime , it is useful to refer to theories from outside of sociology , from other academic disciplines .",0,21,other,ADJ,recently past<FF>belonging to the distant past<FF>very unusual; different in character or quality from the normal or expected; - Lance Morrow<FF>
"Before examining the major sociological on crime , it is useful to refer to theories from outside of sociology , from other academic disciplines .",0,22,academic,ADJ,hypothetical or theoretical and not expected to produce an immediate or practical result<FF>marked by a narrow focus on or display of learning especially its trivial aspects<FF>
"Thus , we will look initially at biological and psychological theories .",0,7,biological,ADJ,pertaining to biology or to life and living things<FF>
"Thus , we will look initially at biological and psychological theories .",0,9,psychological,ADJ,mental or emotional as opposed to physical in nature<FF>
Biological ( or physiological ) explanations are based on the notion that some individuals are predisposed to criminal behaviour because of their genetic make-up .,0,3,physiological,ADJ,of or consistent with an organism's normal functioning<FF>
Biological ( or physiological ) explanations are based on the notion that some individuals are predisposed to criminal behaviour because of their genetic make-up .,0,17,criminal,ADJ,bringing or deserving severe rebuke or censure<FF>guilty of crime or serious offense<FF>involving or being or having the nature of a crime<FF>
Biological ( or physiological ) explanations are based on the notion that some individuals are predisposed to criminal behaviour because of their genetic make-up .,0,21,their,ADJ,their<FF>
Biological ( or physiological ) explanations are based on the notion that some individuals are predisposed to criminal behaviour because of their genetic make-up .,0,22,genetic,ADJ,occurring among members of a family usually by heredity<FF>
"The individual criminal is born so ; and this is usually put down to Ã¢ÂÂ faulty chromosome patterns , or , more vaguely , to Ã¢ÂÂ hereditary traits .",0,1,individual,ADJ,separate and distinct from others of the same kind<FF>characteristic of or meant for a single person or thing<FF>concerning one person exclusively<FF>
"The individual criminal is born so ; and this is usually put down to Ã¢ÂÂ faulty chromosome patterns , or , more vaguely , to Ã¢ÂÂ hereditary traits .",0,15,faulty,ADJ,"having a defect<FF>characterized by errors; not agreeing with a model or not following established rules; ; ; the wrong side of the road""<FF>"
"The individual criminal is born so ; and this is usually put down to Ã¢ÂÂ faulty chromosome patterns , or , more vaguely , to Ã¢ÂÂ hereditary traits .",0,25,Ã¢ÂÂ,ADJ,Ã¢ÂÂ<FF>
"The individual criminal is born so ; and this is usually put down to Ã¢ÂÂ faulty chromosome patterns , or , more vaguely , to Ã¢ÂÂ hereditary traits .",1,26,hereditary,ADJ,occurring among members of a family usually by heredity<FF>inherited or inheritable by established rules (usually legal rules) of descent<FF>
"In his book L'Uomo Delinquente , Lombroso developed a complex description of what he called the Ã¢ÂÂ born criminal , who could be recognised by a variety of physical characteristics , in particular facial characteristics Ã¢ÂÂ for example large jaws and ears , and high cheek bones .",0,1,his,ADJ,his<FF>
"In his book L'Uomo Delinquente , Lombroso developed a complex description of what he called the Ã¢ÂÂ born criminal , who could be recognised by a variety of physical characteristics , in particular facial characteristics Ã¢ÂÂ for example large jaws and ears , and high cheek bones .",0,9,complex,ADJ,a conceptual whole made up of complicated and related parts<FF>
"In his book L'Uomo Delinquente , Lombroso developed a complex description of what he called the Ã¢ÂÂ born criminal , who could be recognised by a variety of physical characteristics , in particular facial characteristics Ã¢ÂÂ for example large jaws and ears , and high cheek bones .",0,28,physical,ADJ,having substance or material existence; perceptible to the senses<FF>according with material things or natural laws (other than those peculiar to living matter)<FF>characterized by energetic bodily activity<FF>impelled by physical force especially against resistance<FF>concerned with material things<FF>
"In his book L'Uomo Delinquente , Lombroso developed a complex description of what he called the Ã¢ÂÂ born criminal , who could be recognised by a variety of physical characteristics , in particular facial characteristics Ã¢ÂÂ for example large jaws and ears , and high cheek bones .",0,32,particular,ADJ,unique or specific to a person or thing or category<FF>separate and distinct from others of the same group or category<FF>surpassing what is common or usual or expected<FF>first and most important<FF>exacting especially about details<FF>providing specific details or circumstances<FF>
"In his book L'Uomo Delinquente , Lombroso developed a complex description of what he called the Ã¢ÂÂ born criminal , who could be recognised by a variety of physical characteristics , in particular facial characteristics Ã¢ÂÂ for example large jaws and ears , and high cheek bones .",0,33,facial,ADJ,cranial nerve that supplies facial muscles<FF>
"In his book L'Uomo Delinquente , Lombroso developed a complex description of what he called the Ã¢ÂÂ born criminal , who could be recognised by a variety of physical characteristics , in particular facial characteristics Ã¢ÂÂ for example large jaws and ears , and high cheek bones .",0,38,large,ADJ,fairly large or important in effect; influential<FF>ostentatiously lofty in style<FF>generous and understanding and tolerant<FF>conspicuous in position or importance<FF>having broad power and range and scope<FF>in an advanced stage of pregnancy<FF>
"In his book L'Uomo Delinquente , Lombroso developed a complex description of what he called the Ã¢ÂÂ born criminal , who could be recognised by a variety of physical characteristics , in particular facial characteristics Ã¢ÂÂ for example large jaws and ears , and high cheek bones .",0,44,high,ADJ,standing above others in quality or position<FF>happy and excited and energetic<FF>(used of the smell of meat) smelling spoiled or tainted<FF>slightly and pleasantly intoxicated from alcohol or a drug (especially marijuana)<FF>
In the medical faculty at the University of Rome there is a gallery of portraits of splendidly ugly delinquents who were used to illustrate Lombroso 's theory .,0,2,medical,ADJ,a thorough physical examination; includes a variety of tests depending on the age and sex and health of the person<FF>
In the medical faculty at the University of Rome there is a gallery of portraits of splendidly ugly delinquents who were used to illustrate Lombroso 's theory .,0,17,ugly,ADJ,inclined to anger or bad feelings with overtones of menace<FF>morally reprehensible<FF>provoking horror; ; ; ; - Winston Churchill<FF>
To use his own language :,0,2,his,ADJ,his<FF>
To use his own language :,0,3,own,ADJ,belonging to or on behalf of a specified person (especially yourself); preceded by a possessive<FF>
"Thus were explained anatomically the enormous jaws , high cheek bones , prominent superciliary arches , solitary lines on the palms , extreme size of the orbits , handle-shaped or sessile ears found in criminals , savages and apes , insensibility of pain , extremely acute sight , tattooing , excessive idleness , love of orgies and the craving for evil for its own sake Ã¢ÂÂ¦",0,5,enormous,ADJ,extraordinarily large in size or extent or amount or power or degree; ; ; ; - Walter Lippman<FF>
"Thus were explained anatomically the enormous jaws , high cheek bones , prominent superciliary arches , solitary lines on the palms , extreme size of the orbits , handle-shaped or sessile ears found in criminals , savages and apes , insensibility of pain , extremely acute sight , tattooing , excessive idleness , love of orgies and the craving for evil for its own sake Ã¢ÂÂ¦",0,8,high,ADJ,standing above others in quality or position<FF>happy and excited and energetic<FF>(used of the smell of meat) smelling spoiled or tainted<FF>slightly and pleasantly intoxicated from alcohol or a drug (especially marijuana)<FF>
"Thus were explained anatomically the enormous jaws , high cheek bones , prominent superciliary arches , solitary lines on the palms , extreme size of the orbits , handle-shaped or sessile ears found in criminals , savages and apes , insensibility of pain , extremely acute sight , tattooing , excessive idleness , love of orgies and the craving for evil for its own sake Ã¢ÂÂ¦",0,12,prominent,ADJ,having a quality that thrusts itself into attention<FF>conspicuous in position or importance<FF>
"Thus were explained anatomically the enormous jaws , high cheek bones , prominent superciliary arches , solitary lines on the palms , extreme size of the orbits , handle-shaped or sessile ears found in criminals , savages and apes , insensibility of pain , extremely acute sight , tattooing , excessive idleness , love of orgies and the craving for evil for its own sake Ã¢ÂÂ¦",1,16,solitary,ADJ,characterized by or preferring solitude<FF>of plants and animals; not growing or living in groups or colonies<FF>lacking companions or companionship<FF>being the only one; single and isolated from others<FF>devoid of creatures<FF>
"Thus were explained anatomically the enormous jaws , high cheek bones , prominent superciliary arches , solitary lines on the palms , extreme size of the orbits , handle-shaped or sessile ears found in criminals , savages and apes , insensibility of pain , extremely acute sight , tattooing , excessive idleness , love of orgies and the craving for evil for its own sake Ã¢ÂÂ¦",0,22,extreme,ADJ,of the greatest possible degree or extent or intensity<FF>far beyond a norm in quantity or amount or degree; to an utmost degree<FF>beyond a norm in views or actions<FF>most distant in any direction<FF>
"Thus were explained anatomically the enormous jaws , high cheek bones , prominent superciliary arches , solitary lines on the palms , extreme size of the orbits , handle-shaped or sessile ears found in criminals , savages and apes , insensibility of pain , extremely acute sight , tattooing , excessive idleness , love of orgies and the craving for evil for its own sake Ã¢ÂÂ¦",1,45,acute,ADJ,extremely sharp or intense<FF>having or demonstrating ability to recognize or draw fine distinctions<FF>ending in a sharp point<FF>of critical importance and consequence<FF>
"Thus were explained anatomically the enormous jaws , high cheek bones , prominent superciliary arches , solitary lines on the palms , extreme size of the orbits , handle-shaped or sessile ears found in criminals , savages and apes , insensibility of pain , extremely acute sight , tattooing , excessive idleness , love of orgies and the craving for evil for its own sake Ã¢ÂÂ¦",0,50,excessive,ADJ,"beyond normal limits<FF>unrestrained, especially with regard to feelings<FF>"
"Thus were explained anatomically the enormous jaws , high cheek bones , prominent superciliary arches , solitary lines on the palms , extreme size of the orbits , handle-shaped or sessile ears found in criminals , savages and apes , insensibility of pain , extremely acute sight , tattooing , excessive idleness , love of orgies and the craving for evil for its own sake Ã¢ÂÂ¦",0,62,its,ADJ,the branch of engineering that deals with the use of computers and telecommunications to retrieve and store and transmit information<FF>
"Thus were explained anatomically the enormous jaws , high cheek bones , prominent superciliary arches , solitary lines on the palms , extreme size of the orbits , handle-shaped or sessile ears found in criminals , savages and apes , insensibility of pain , extremely acute sight , tattooing , excessive idleness , love of orgies and the craving for evil for its own sake Ã¢ÂÂ¦",0,63,own,ADJ,belonging to or on behalf of a specified person (especially yourself); preceded by a possessive<FF>
These explanations see the delinquent individual as inherently more prone to criminal behaviour than the non-delinquent .,0,4,delinquent,ADJ,guilty of a misdeed<FF>failing in what duty requires<FF>past due; not paid at the scheduled time<FF>
These explanations see the delinquent individual as inherently more prone to criminal behaviour than the non-delinquent .,1,9,prone,ADJ,having a tendency (to); often used in combination<FF>lying face downward<FF>
These explanations see the delinquent individual as inherently more prone to criminal behaviour than the non-delinquent .,0,11,criminal,ADJ,bringing or deserving severe rebuke or censure<FF>guilty of crime or serious offense<FF>involving or being or having the nature of a crime<FF>
"Lombroso 's work , for example , was based on his examination of people in prison in Italy .",0,10,his,ADJ,his<FF>
"This would , necessarily , ignore the fact that many criminals do not go to prison , and that , perhaps , people in prison are not always criminal .",0,9,many,ADJ,a quantifier that can be used with count nouns and is often preceded by `as' or `too' or `so' or `that'; amounting to a large but indefinite number<FF>
"This would , necessarily , ignore the fact that many criminals do not go to prison , and that , perhaps , people in prison are not always criminal .",0,28,criminal,ADJ,bringing or deserving severe rebuke or censure<FF>guilty of crime or serious offense<FF>involving or being or having the nature of a crime<FF>
"Most advocates of biological theories do not express themselves in the same bizarre language and style as Lombroso , and such theories of crime are not merely historical relics that died with Lombroso .",0,0,Most,ADJ,(superlative of `many' used with count nouns and often preceded by `the') quantifier meaning the greatest in number<FF>
"Most advocates of biological theories do not express themselves in the same bizarre language and style as Lombroso , and such theories of crime are not merely historical relics that died with Lombroso .",0,3,biological,ADJ,pertaining to biology or to life and living things<FF>
"Most advocates of biological theories do not express themselves in the same bizarre language and style as Lombroso , and such theories of crime are not merely historical relics that died with Lombroso .",0,11,same,ADJ,unchanged in character or nature<FF>
"Most advocates of biological theories do not express themselves in the same bizarre language and style as Lombroso , and such theories of crime are not merely historical relics that died with Lombroso .",0,12,bizarre,ADJ,conspicuously or grossly unconventional or unusual<FF>
"Most advocates of biological theories do not express themselves in the same bizarre language and style as Lombroso , and such theories of crime are not merely historical relics that died with Lombroso .",0,17,Lombroso,ADJ,Lombroso<FF>
"Most advocates of biological theories do not express themselves in the same bizarre language and style as Lombroso , and such theories of crime are not merely historical relics that died with Lombroso .",0,20,such,ADJ,of so extreme a degree or extent<FF>
"Most advocates of biological theories do not express themselves in the same bizarre language and style as Lombroso , and such theories of crime are not merely historical relics that died with Lombroso .",0,27,historical,ADJ,having once lived or existed or taken place in the real world as distinct from being legendary<FF>belonging to the past; of what is important or famous in the past<FF>
"Most advocates of biological theories do not express themselves in the same bizarre language and style as Lombroso , and such theories of crime are not merely historical relics that died with Lombroso .",0,29,that,ADJ,that<FF>
"In a major study of institutionalised delinquents ( delinquents in some form of custody ) in the USA in the 1950s , Sheldon and Eleanor Glueck found that delinquent boys were twice as likely to have a mesomorphic build , a chunky , muscular , compared with non-delinquent boys .",0,2,major,ADJ,of the elder of two boys with the same family name<FF>
"In a major study of institutionalised delinquents ( delinquents in some form of custody ) in the USA in the 1950s , Sheldon and Eleanor Glueck found that delinquent boys were twice as likely to have a mesomorphic build , a chunky , muscular , compared with non-delinquent boys .",0,5,institutionalised,ADJ,given the character of an institution or incorporated into a structured and usually well-established system<FF>
"In a major study of institutionalised delinquents ( delinquents in some form of custody ) in the USA in the 1950s , Sheldon and Eleanor Glueck found that delinquent boys were twice as likely to have a mesomorphic build , a chunky , muscular , compared with non-delinquent boys .",0,28,delinquent,ADJ,guilty of a misdeed<FF>failing in what duty requires<FF>past due; not paid at the scheduled time<FF>
"In a major study of institutionalised delinquents ( delinquents in some form of custody ) in the USA in the 1950s , Sheldon and Eleanor Glueck found that delinquent boys were twice as likely to have a mesomorphic build , a chunky , muscular , compared with non-delinquent boys .",0,33,likely,ADJ,expected to become or be; in prospect<FF>within the realm of credibility<FF>
"In a major study of institutionalised delinquents ( delinquents in some form of custody ) in the USA in the 1950s , Sheldon and Eleanor Glueck found that delinquent boys were twice as likely to have a mesomorphic build , a chunky , muscular , compared with non-delinquent boys .",0,37,mesomorphic,ADJ,having a robust muscular body-build characterized by predominance of structures (bone and muscle and connective tissue) developed from the embryonic mesodermal layer<FF>
"In a major study of institutionalised delinquents ( delinquents in some form of custody ) in the USA in the 1950s , Sheldon and Eleanor Glueck found that delinquent boys were twice as likely to have a mesomorphic build , a chunky , muscular , compared with non-delinquent boys .",0,41,chunky,ADJ,like or containing small sticky lumps<FF>short and thick; as e.g. having short legs and heavy musculature<FF>
"In a major study of institutionalised delinquents ( delinquents in some form of custody ) in the USA in the 1950s , Sheldon and Eleanor Glueck found that delinquent boys were twice as likely to have a mesomorphic build , a chunky , muscular , compared with non-delinquent boys .",0,43,muscular,ADJ,having or suggesting great physical power or force<FF>(of a person) possessing physical strength and weight; rugged and powerful<FF>
"In a major study of institutionalised delinquents ( delinquents in some form of custody ) in the USA in the 1950s , Sheldon and Eleanor Glueck found that delinquent boys were twice as likely to have a mesomorphic build , a chunky , muscular , compared with non-delinquent boys .",0,47,non-delinquent,ADJ,non-delinquent<FF>
It may be that tougher-looking delinquents are more liable to be put away than fragile looking ones .,0,8,liable,ADJ,at risk of or subject to experiencing something usually unpleasant<FF>subject to legal action<FF>(often followed by `to') likely to be affected with<FF>held legally responsible<FF>
It may be that tougher-looking delinquents are more liable to be put away than fragile looking ones .,1,14,fragile,ADJ,"easily broken or damaged or destroyed<FF>vulnerably delicate<FF>lacking substance or significance; ; ; ; a fragile claim to fame""<FF>"
It may be that tougher-looking delinquents are more liable to be put away than fragile looking ones .,0,15,looking,ADJ,appearing to be as specified; usually used as combining forms<FF>
"Furthermore , it has been found that the association between delinquency on the one hand and height , weight and physique on the other is greatly reduced once social , background factors are taken into account .",1,23,other,ADJ,recently past<FF>belonging to the distant past<FF>very unusual; different in character or quality from the normal or expected; - Lance Morrow<FF>
"Furthermore , it has been found that the association between delinquency on the one hand and height , weight and physique on the other is greatly reduced once social , background factors are taken into account .",0,28,social,ADJ,composed of sociable people or formed for the purpose of sociability<FF>tending to move or live together in groups or colonies of the same kind<FF>marked by friendly companionship with others<FF>
"For example , lower working-class people are more likely to be mesomorphic as a result of their diet and continual manual labour , and this class grouping is more likely to be found represented in the criminal statistics .",1,3,lower,ADJ,very low in volume<FF>unrefined in character<FF>of the most contemptible kind<FF>low or inferior in station or quality<FF>no longer sufficient<FF>subdued or brought low in condition or status<FF>filled with melancholy and despondency<FF>
"For example , lower working-class people are more likely to be mesomorphic as a result of their diet and continual manual labour , and this class grouping is more likely to be found represented in the criminal statistics .",0,8,likely,ADJ,expected to become or be; in prospect<FF>within the realm of credibility<FF>
"For example , lower working-class people are more likely to be mesomorphic as a result of their diet and continual manual labour , and this class grouping is more likely to be found represented in the criminal statistics .",0,11,mesomorphic,ADJ,having a robust muscular body-build characterized by predominance of structures (bone and muscle and connective tissue) developed from the embryonic mesodermal layer<FF>
"For example , lower working-class people are more likely to be mesomorphic as a result of their diet and continual manual labour , and this class grouping is more likely to be found represented in the criminal statistics .",0,16,their,ADJ,their<FF>
"For example , lower working-class people are more likely to be mesomorphic as a result of their diet and continual manual labour , and this class grouping is more likely to be found represented in the criminal statistics .",0,19,continual,ADJ,`continual' (meaning seemingly uninterrupted) is often used interchangeably with `continuous' (meaning without interruption)<FF>
"For example , lower working-class people are more likely to be mesomorphic as a result of their diet and continual manual labour , and this class grouping is more likely to be found represented in the criminal statistics .",0,20,manual,ADJ,doing or requiring physical work<FF>
"For example , lower working-class people are more likely to be mesomorphic as a result of their diet and continual manual labour , and this class grouping is more likely to be found represented in the criminal statistics .",0,29,likely,ADJ,expected to become or be; in prospect<FF>within the realm of credibility<FF>
"For example , lower working-class people are more likely to be mesomorphic as a result of their diet and continual manual labour , and this class grouping is more likely to be found represented in the criminal statistics .",0,36,criminal,ADJ,bringing or deserving severe rebuke or censure<FF>guilty of crime or serious offense<FF>involving or being or having the nature of a crime<FF>
"With regard to the links between criminal behaviour and inherited characteristics , there have been a number of theoretical explanations suggesting an association between criminality and particular personality characteristics .",0,6,criminal,ADJ,bringing or deserving severe rebuke or censure<FF>guilty of crime or serious offense<FF>involving or being or having the nature of a crime<FF>
"With regard to the links between criminal behaviour and inherited characteristics , there have been a number of theoretical explanations suggesting an association between criminality and particular personality characteristics .",0,18,theoretical,ADJ,concerned primarily with theories or hypotheses rather than practical considerations<FF>
"With regard to the links between criminal behaviour and inherited characteristics , there have been a number of theoretical explanations suggesting an association between criminality and particular personality characteristics .",0,26,particular,ADJ,unique or specific to a person or thing or category<FF>separate and distinct from others of the same group or category<FF>surpassing what is common or usual or expected<FF>first and most important<FF>exacting especially about details<FF>providing specific details or circumstances<FF>
"An example of this more sophisticated biological approach is the work of Hans Eysenck , who has argued in a series of studies , that there is a link between genetically based personality characteristics and criminal behaviour .",1,5,sophisticated,ADJ,ahead in development; complex or intricate<FF>intellectually appealing<FF>
"An example of this more sophisticated biological approach is the work of Hans Eysenck , who has argued in a series of studies , that there is a link between genetically based personality characteristics and criminal behaviour .",0,6,biological,ADJ,pertaining to biology or to life and living things<FF>
"An example of this more sophisticated biological approach is the work of Hans Eysenck , who has argued in a series of studies , that there is a link between genetically based personality characteristics and criminal behaviour .",0,35,criminal,ADJ,bringing or deserving severe rebuke or censure<FF>guilty of crime or serious offense<FF>involving or being or having the nature of a crime<FF>
He maintains that there is a link between characteristics such as extroversion and criminal behaviour .,0,9,such,ADJ,of so extreme a degree or extent<FF>
He maintains that there is a link between characteristics such as extroversion and criminal behaviour .,0,13,criminal,ADJ,bringing or deserving severe rebuke or censure<FF>guilty of crime or serious offense<FF>involving or being or having the nature of a crime<FF>
"An individual 's degree of extroversion or introversion is inherited , determined by his or her genetic make-up .",0,13,his,ADJ,his<FF>
"An individual 's degree of extroversion or introversion is inherited , determined by his or her genetic make-up .",0,15,her,ADJ,her<FF>
"An individual 's degree of extroversion or introversion is inherited , determined by his or her genetic make-up .",0,16,genetic,ADJ,occurring among members of a family usually by heredity<FF>
"The link with crime found by Eysenck was that when prisoners were tested for extroversion , more extroverts were found than in the general population .",0,16,more,ADJ,"English statesman who opposed Henry VIII's divorce from Catherine of Aragon and was imprisoned and beheaded; recalled for his concept of Utopia, the ideal state<FF>"
"The link with crime found by Eysenck was that when prisoners were tested for extroversion , more extroverts were found than in the general population .",0,23,general,ADJ,not specialized or limited to one class of things<FF>prevailing among and common to the general public<FF>somewhat indefinite<FF>of worldwide scope or applicability; ; - Christopher Morley<FF>
Eysenck then argues that extroversion is the inherited basis of criminal behaviour .,0,10,criminal,ADJ,bringing or deserving severe rebuke or censure<FF>guilty of crime or serious offense<FF>involving or being or having the nature of a crime<FF>
"Extroverts take longer to learn the rules of society , they are more likely to break them , and thus more likely become convicted criminals .",0,13,likely,ADJ,expected to become or be; in prospect<FF>within the realm of credibility<FF>
"As with Lombroso 's work and the Gluecks ' study discussed above , by starting with institutionalised criminals , it is assumed that all prisoners are criminals and that most criminals do , in fact , go to prison .",0,16,institutionalised,ADJ,given the character of an institution or incorporated into a structured and usually well-established system<FF>
"As with Lombroso 's work and the Gluecks ' study discussed above , by starting with institutionalised criminals , it is assumed that all prisoners are criminals and that most criminals do , in fact , go to prison .",0,29,most,ADJ,(superlative of `many' used with count nouns and often preceded by `the') quantifier meaning the greatest in number<FF>
The people who get caught and imprisoned may not be a representative picture of all criminals .,0,11,representative,ADJ,serving to represent or typify<FF>being or characteristic of government by representation in which citizens exercise power through elected officers and representatives<FF>
The major problem faced by theories suggesting a link between genetic make-up and criminal behaviour is the difficulty of distinguishing between genetic and environmental effects .,0,1,major,ADJ,of the elder of two boys with the same family name<FF>
The major problem faced by theories suggesting a link between genetic make-up and criminal behaviour is the difficulty of distinguishing between genetic and environmental effects .,0,10,genetic,ADJ,occurring among members of a family usually by heredity<FF>
The major problem faced by theories suggesting a link between genetic make-up and criminal behaviour is the difficulty of distinguishing between genetic and environmental effects .,0,13,criminal,ADJ,bringing or deserving severe rebuke or censure<FF>guilty of crime or serious offense<FF>involving or being or having the nature of a crime<FF>
The major problem faced by theories suggesting a link between genetic make-up and criminal behaviour is the difficulty of distinguishing between genetic and environmental effects .,0,21,genetic,ADJ,occurring among members of a family usually by heredity<FF>
The major problem faced by theories suggesting a link between genetic make-up and criminal behaviour is the difficulty of distinguishing between genetic and environmental effects .,0,23,environmental,ADJ,of or relating to the external conditions or surroundings<FF>
"While some genetic influence can not be ruled out , just what is inherited remains very unclear .",0,2,genetic,ADJ,occurring among members of a family usually by heredity<FF>
"While some genetic influence can not be ruled out , just what is inherited remains very unclear .",0,16,unclear,ADJ,not easily deciphered<FF>
These theories share certain similarities with biological explanations .,0,3,certain,ADJ,definite but not specified or identified<FF>reliable in operation or effect<FF>exercising or taking care great enough to bring assurance<FF>
These theories share certain similarities with biological explanations .,0,6,biological,ADJ,pertaining to biology or to life and living things<FF>
They stress the link between criminal behaviour and specific personality traits or characteristics .,0,5,criminal,ADJ,bringing or deserving severe rebuke or censure<FF>guilty of crime or serious offense<FF>involving or being or having the nature of a crime<FF>
They stress the link between criminal behaviour and specific personality traits or characteristics .,0,8,specific,ADJ,stated explicitly or in detail<FF>
"Psychological theories , however , see these characteristics as a result of unusual or abnormal experiences , rather than as inherited .",0,0,Psychological,ADJ,mental or emotional as opposed to physical in nature<FF>
"Psychological theories , however , see these characteristics as a result of unusual or abnormal experiences , rather than as inherited .",0,12,unusual,ADJ,not commonly encountered<FF>
"Psychological theories , however , see these characteristics as a result of unusual or abnormal experiences , rather than as inherited .",0,14,abnormal,ADJ,much greater than the normal<FF>
"Thus , as with biological theories , crime is seen as pathological ( a disease ) , as something to be looked at from the medical point of view .",0,4,biological,ADJ,pertaining to biology or to life and living things<FF>
"Thus , as with biological theories , crime is seen as pathological ( a disease ) , as something to be looked at from the medical point of view .",0,11,pathological,ADJ,caused by or evidencing a mentally disturbed condition<FF>caused by or altered by or manifesting disease or pathology<FF>
"Thus , as with biological theories , crime is seen as pathological ( a disease ) , as something to be looked at from the medical point of view .",0,25,medical,ADJ,a thorough physical examination; includes a variety of tests depending on the age and sex and health of the person<FF>
"However , psychological causes are seen as treatable , whereas biological causes mark the individual for life .",0,2,psychological,ADJ,mental or emotional as opposed to physical in nature<FF>
"However , psychological causes are seen as treatable , whereas biological causes mark the individual for life .",0,7,treatable,ADJ,treatable<FF>
"However , psychological causes are seen as treatable , whereas biological causes mark the individual for life .",0,10,biological,ADJ,pertaining to biology or to life and living things<FF>
"In those cases there is no possible treatment , one is born a criminal .",0,6,possible,ADJ,something that can be done<FF>
"Many psychological theories refer to faulty parent-child relationships , such as abnormal experiences in early childhood having a lasting effect and influence on personality .",0,0,Many,ADJ,a quantifier that can be used with count nouns and is often preceded by `as' or `too' or `so' or `that'; amounting to a large but indefinite number<FF>
"Many psychological theories refer to faulty parent-child relationships , such as abnormal experiences in early childhood having a lasting effect and influence on personality .",0,1,psychological,ADJ,mental or emotional as opposed to physical in nature<FF>
"Many psychological theories refer to faulty parent-child relationships , such as abnormal experiences in early childhood having a lasting effect and influence on personality .",0,5,faulty,ADJ,"having a defect<FF>characterized by errors; not agreeing with a model or not following established rules; ; ; the wrong side of the road""<FF>"
"Many psychological theories refer to faulty parent-child relationships , such as abnormal experiences in early childhood having a lasting effect and influence on personality .",0,9,such,ADJ,of so extreme a degree or extent<FF>
"Many psychological theories refer to faulty parent-child relationships , such as abnormal experiences in early childhood having a lasting effect and influence on personality .",0,11,abnormal,ADJ,much greater than the normal<FF>
"Many psychological theories refer to faulty parent-child relationships , such as abnormal experiences in early childhood having a lasting effect and influence on personality .",0,14,early,ADJ,belonging to the distant past<FF>very young<FF>expected in the near future<FF>
"Studies in this area have indicated that too strict or too lax parental attitudes increase the risk of delinquency ( the work of John Bowlby , for example ) ; they have found that if a young child is deprived of close personal relationships with parents or parent figures then Ã¢ÂÂ problem behaviour is more common .",1,8,strict,ADJ,rigidly accurate; allowing no deviation from a standard<FF>(of rules) stringently enforced<FF>incapable of compromise or flexibility<FF>severe and unremitting in making demands<FF>
"Studies in this area have indicated that too strict or too lax parental attitudes increase the risk of delinquency ( the work of John Bowlby , for example ) ; they have found that if a young child is deprived of close personal relationships with parents or parent figures then Ã¢ÂÂ problem behaviour is more common .",1,11,lax,ADJ,lacking in rigor or strictness<FF>emptying easily or excessively<FF>
"Studies in this area have indicated that too strict or too lax parental attitudes increase the risk of delinquency ( the work of John Bowlby , for example ) ; they have found that if a young child is deprived of close personal relationships with parents or parent figures then Ã¢ÂÂ problem behaviour is more common .",0,12,parental,ADJ,designating the generation of organisms from which hybrid offspring are produced<FF>
"Studies in this area have indicated that too strict or too lax parental attitudes increase the risk of delinquency ( the work of John Bowlby , for example ) ; they have found that if a young child is deprived of close personal relationships with parents or parent figures then Ã¢ÂÂ problem behaviour is more common .",0,36,young,ADJ,(of crops) harvested at an early stage of development; before complete maturity<FF>suggestive of youth; vigorous and fresh<FF>being in its early stage<FF>not tried or tested by experience<FF>
