0,1,2,3,4,5
"Ã¢ÂÂ Rickie may have stopped his cocaine a day or two ago , which means he 's probably already over the crash period .",0,22,period,NOUN,an amount of time<FF>the interval taken to complete one cycle of a regularly repeating phenomenon<FF>(ice hockey) one of three divisions into which play is divided in hockey games<FF>a unit of geological time during which a system of rocks formed<FF>the end or completion of something<FF>the monthly discharge of blood from the uterus of nonpregnant women from puberty to menopause; ; --Hippocrates; --Aristotle<FF>a punctuation mark (.) placed at the end of a declarative sentence to indicate a full stop or after abbreviations<FF>
I promise you one thing ; he 's brought none of it on board .,0,0,I,PRON,a nonmetallic element belonging to the halogens; used especially in medicine and photography and in dyes; occurs naturally only in combination in small quantities (as in sea water or rocks)<FF>
I promise you one thing ; he 's brought none of it on board .,0,1,promise,VERB,make a promise or commitment<FF>promise to undertake or give<FF>make a prediction about; tell in advance<FF>give grounds for expectations<FF>
I promise you one thing ; he 's brought none of it on board .,0,2,you,PRON,you<FF>
I promise you one thing ; he 's brought none of it on board .,0,3,one,NUM,the smallest whole number or a numeral representing this number<FF>
I promise you one thing ; he 's brought none of it on board .,1,4,thing,NOUN,a special situation<FF>an action<FF>a special abstraction<FF>an artifact<FF>an event<FF>a vaguely specified concern<FF>a statement regarded as an object<FF>an entity that is not named specifically<FF>any attribute or quality considered as having its own existence<FF>a special objective<FF>a persistent illogical feeling of desire or aversion<FF>a separate and self-contained entity<FF>
I promise you one thing ; he 's brought none of it on board .,0,6,he,PRON,a very light colorless element that is one of the six inert gasses; the most difficult gas to liquefy; occurs in economically extractable amounts in certain natural gases (as those found in Texas and Kansas)<FF>
I promise you one thing ; he 's brought none of it on board .,0,7,'s,VERB,'s<FF>
I promise you one thing ; he 's brought none of it on board .,0,8,brought,VERB,"take something or somebody with oneself somewhere<FF>cause to come into a particular state or condition<FF>cause to happen or to occur as a consequence<FF>go or come after and bring or take back<FF>bring into a different state<FF>be accompanied by<FF>advance or set forth in court; ,<FF>bestow a quality on<FF>be sold for a certain price<FF>attract the attention of<FF>induce or persuade<FF>"
I promise you one thing ; he 's brought none of it on board .,0,9,none,NOUN,a canonical hour that is the ninth hour of the day counting from sunrise<FF>a service in the Roman Catholic Church formerly read or chanted at 3 PM (the ninth hour counting from sunrise) but now somewhat earlier<FF>
I promise you one thing ; he 's brought none of it on board .,0,10,of,ADP,of<FF>
I promise you one thing ; he 's brought none of it on board .,0,11,it,PRON,the branch of engineering that deals with the use of computers and telecommunications to retrieve and store and transmit information<FF>
I promise you one thing ; he 's brought none of it on board .,0,12,on,ADP,in operation or operational<FF>
I promise you one thing ; he 's brought none of it on board .,0,13,board,NOUN,a committee having supervisory powers<FF>a stout length of sawn timber; made in a wide variety of sizes and used for many purposes<FF>a flat piece of material designed for a special purpose<FF>food or meals in general<FF>a vertical surface on which information can be displayed to public view<FF>a table at which meals are served<FF>electrical device consisting of a flat insulated surface that contains switches and dials and meters for controlling other electrical devices<FF>a printed circuit that can be inserted into expansion slots in a computer to increase the computer's capabilities<FF>a flat portable surface (usually rectangular) designed for board games<FF>
"I searched him and his luggage , and he was clean .",0,0,I,PRON,a nonmetallic element belonging to the halogens; used especially in medicine and photography and in dyes; occurs naturally only in combination in small quantities (as in sea water or rocks)<FF>
"I searched him and his luggage , and he was clean .",0,1,searched,VERB,"try to locate or discover, or try to establish the existence of<FF>search or seek<FF>inquire into<FF>subject to a search<FF>"
"I searched him and his luggage , and he was clean .",0,2,him,PRON,him<FF>
"I searched him and his luggage , and he was clean .",0,3,and,CCONJ,and<FF>
"I searched him and his luggage , and he was clean .",0,4,his,ADJ,his<FF>
"I searched him and his luggage , and he was clean .",0,5,luggage,NOUN,cases used to carry belongings when traveling<FF>
"I searched him and his luggage , and he was clean .",0,7,and,CCONJ,and<FF>
"I searched him and his luggage , and he was clean .",0,8,he,PRON,a very light colorless element that is one of the six inert gasses; the most difficult gas to liquefy; occurs in economically extractable amounts in certain natural gases (as those found in Texas and Kansas)<FF>
"I searched him and his luggage , and he was clean .",0,9,was,VERB,"have the quality of being; (copula, used with an adjective or a predicate noun)<FF>be identical to; be someone or something<FF>occupy a certain position or area; be somewhere<FF>have an existence, be extant<FF>happen, occur, take place<FF>be identical or equivalent to<FF>form or compose<FF>work in a specific place, with a specific subject, or in a specific function<FF>represent, as of a character on stage<FF>spend or use time<FF>have life, be alive<FF>to remain unmolested, undisturbed, or uninterrupted -- used only in infinitive form<FF>be priced at<FF>"
"I searched him and his luggage , and he was clean .",1,10,clean,ADJ,free of restrictions or qualifications<FF>(of sound or color) free from anything that dulls or dims<FF>free from impurities<FF>(of a record) having no marks of discredit or offense<FF>free from sepsis or infection<FF>morally pure<FF>(of a manuscript) having few alterations or corrections<FF>(of a surface) not written or printed on<FF>exhibiting or calling for sportsmanship or fair play<FF>without difficulties or problems<FF>thorough and without qualification<FF>not carrying concealed weapons<FF>free from clumsiness; precisely or deftly executed<FF>free of drugs<FF>
"The big man thought for a few seconds , then laughed .",0,0,The,DET,The<FF>
"The big man thought for a few seconds , then laughed .",0,1,big,ADJ,significant<FF>very intense<FF>loud and firm<FF>conspicuous in position or importance<FF>prodigious<FF>exhibiting self-importance<FF>feeling self-importance<FF>(of animals) fully developed<FF>marked by intense physical force<FF>generous and understanding and tolerant<FF>given or giving freely<FF>in an advanced stage of pregnancy<FF>
"The big man thought for a few seconds , then laughed .",0,2,man,NOUN,"an adult person who is male (as opposed to a woman)<FF>someone who serves in the armed forces; a member of a military force<FF>the generic use of the word to refer to any human being<FF>any living or extinct member of the family Hominidae characterized by superior intelligence, articulate speech, and erect carriage<FF>a male subordinate<FF>an adult male person who has a manly character (virile and courageous competent)<FF>a manservant who acts as a personal attendant to his employer<FF>a male person who plays a significant role (husband or lover or boyfriend) in the life of a particular woman<FF>one of the British Isles in the Irish Sea<FF>game equipment consisting of an object used in playing certain board games<FF>all of the living human inhabitants of the earth<FF>"
"The big man thought for a few seconds , then laughed .",0,3,thought,VERB,"judge or regard; look upon; judge<FF>expect, believe, or suppose<FF>use or exercise the mind or one's power of reason in order to make inferences, decisions, or arrive at a solution or judgments<FF>recall knowledge from memory; have a recollection<FF>imagine or visualize<FF>focus one's attention on a certain state<FF>have in mind as a purpose<FF>decide by pondering, reasoning, or reflecting<FF>ponder; reflect on, or reason about<FF>dispose the mind in a certain way<FF>have or formulate in the mind<FF>be capable of conscious thought<FF>bring into a given condition by mental preoccupation<FF>"
"The big man thought for a few seconds , then laughed .",0,4,for,ADP,for<FF>
"The big man thought for a few seconds , then laughed .",0,5,a,DET,a metric unit of length equal to one ten billionth of a meter (or 0.0001 micron); used to specify wavelengths of electromagnetic radiation<FF>
"The big man thought for a few seconds , then laughed .",0,6,few,ADJ,a small elite group<FF>
"The big man thought for a few seconds , then laughed .",0,7,seconds,NOUN,1/60 of a minute; the basic unit of time adopted under the Systeme International d'Unites<FF>an indefinitely short time<FF>the fielding position of the player on a baseball team who is stationed near the second of the bases in the infield<FF>a particular point in time<FF>following the first in an ordering or series<FF>a 60th part of a minute of arc<FF>the official attendant of a contestant in a duel or boxing match<FF>a speech seconding a motion<FF>the gear that has the second lowest forward gear ratio in the gear box of a motor vehicle<FF>merchandise that has imperfections; usually sold at a reduced price without the brand name<FF>
"The big man thought for a few seconds , then laughed .",0,9,then,ADV,subsequently or soon afterward (often used as sentence connectors)<FF>in that case or as a consequence<FF>at that time<FF>
"The big man thought for a few seconds , then laughed .",0,10,laughed,VERB,produce laughter<FF>
"That turkey has got one chance of avoiding jail , just one , and that chance is by proving to the judge that he 's cleaned up his act .",1,0,That,DET,That<FF>
"That turkey has got one chance of avoiding jail , just one , and that chance is by proving to the judge that he 's cleaned up his act .",1,1,turkey,NOUN,"large gallinaceous bird with fan-shaped tail; widely domesticated for food<FF>a Eurasian republic in Asia Minor and the Balkans; on the collapse of the Ottoman Empire in 1918, the Young Turks, led by Kemal Ataturk, established a republic in 1923<FF>a person who does something thoughtless or annoying<FF>flesh of large domesticated fowl usually roasted<FF>an event that fails badly or is totally ineffectual<FF>"
"That turkey has got one chance of avoiding jail , just one , and that chance is by proving to the judge that he 's cleaned up his act .",0,2,has,VERB,"have or possess, either in a concrete or an abstract sense<FF>have as a feature<FF>go through (mental or physical states or experiences)<FF>have ownership or possession of<FF>cause to move; cause to be in a certain position or condition<FF>serve oneself to, or consume regularly<FF>have a personal or business relationship with someone<FF>organize or be responsible for<FF>have left<FF>be confronted with<FF>undergo<FF>suffer from; be ill with<FF>cause to do; cause to act in a specified manner<FF>receive willingly something given or offered<FF>get something; come into possession of<FF>undergo (as of injuries and illnesses)<FF>achieve a point or goal<FF>cause to be born<FF>have sex with; archaic use<FF>"
"That turkey has got one chance of avoiding jail , just one , and that chance is by proving to the judge that he 's cleaned up his act .",1,3,got,VERB,"come into the possession of something concrete or abstract<FF>enter or assume a certain state or condition<FF>cause to move; cause to be in a certain position or condition<FF>receive a specified treatment (abstract)<FF>reach a destination; arrive by movement or progress<FF>go or come after and bring or take back<FF>go through (mental or physical states or experiences)<FF>take vengeance on or get even<FF>achieve a point or goal<FF>cause to do; cause to act in a specified manner<FF>succeed in catching or seizing, especially after a chase<FF>come to have or undergo a change of (physical features and attributes)<FF>be stricken by an illness, fall victim to an illness<FF>communicate with a place or person; establish communication with, as if by telephone<FF>give certain properties to something<FF>move into a desired direction of discourse<FF>grasp with the mind or develop an understanding of<FF>attract and fix<FF>reach with a blow or hit in a particular spot<FF>reach by calculation<FF>acquire as a result of some effort or action<FF>purchase<FF>perceive by hearing<FF>suffer from the receipt of<FF>receive as a retribution or punishment<FF>leave immediately; used usually in the imperative form<FF>reach and board<FF>irritate<FF>evoke an emotional response<FF>apprehend and reproduce accurately<FF>earn or achieve a base by being walked by the pitcher<FF>overcome or destroy<FF>be a mystery or bewildering to<FF>take the first step or steps in carrying out an action<FF>undergo (as of injuries and illnesses)<FF>make children<FF>"
"That turkey has got one chance of avoiding jail , just one , and that chance is by proving to the judge that he 's cleaned up his act .",0,4,one,NUM,the smallest whole number or a numeral representing this number<FF>
"That turkey has got one chance of avoiding jail , just one , and that chance is by proving to the judge that he 's cleaned up his act .",0,5,chance,NOUN,a possibility due to a favorable combination of circumstances<FF>an unknown and unpredictable phenomenon that causes an event to result one way rather than another<FF>a risk involving danger<FF>a measure of how likely it is that some event will occur; a number expressing the ratio of favorable cases to the whole number of cases possible<FF>the possibility of future success<FF>
"That turkey has got one chance of avoiding jail , just one , and that chance is by proving to the judge that he 's cleaned up his act .",0,6,of,ADP,of<FF>
"That turkey has got one chance of avoiding jail , just one , and that chance is by proving to the judge that he 's cleaned up his act .",0,7,avoiding,VERB,stay clear from; keep away from; keep out of the way of someone or something<FF>prevent the occurrence of; prevent from happening<FF>refrain from doing something<FF>refrain from certain foods or beverages<FF>declare invalid<FF>
"That turkey has got one chance of avoiding jail , just one , and that chance is by proving to the judge that he 's cleaned up his act .",0,8,jail,NOUN,a correctional institution used to detain persons who are in the lawful custody of the government (either accused persons awaiting trial or convicted persons serving a sentence)<FF>
"That turkey has got one chance of avoiding jail , just one , and that chance is by proving to the judge that he 's cleaned up his act .",0,10,just,ADV,and nothing more<FF>indicating exactness or preciseness<FF>only a moment ago<FF>absolutely<FF>only a very short time before; ; ; ; ; - W.B.Yeats<FF>exactly at this moment or the moment described<FF>
"That turkey has got one chance of avoiding jail , just one , and that chance is by proving to the judge that he 's cleaned up his act .",0,11,one,NUM,the smallest whole number or a numeral representing this number<FF>
"That turkey has got one chance of avoiding jail , just one , and that chance is by proving to the judge that he 's cleaned up his act .",0,13,and,CCONJ,and<FF>
"That turkey has got one chance of avoiding jail , just one , and that chance is by proving to the judge that he 's cleaned up his act .",1,14,that,DET,that<FF>
"That turkey has got one chance of avoiding jail , just one , and that chance is by proving to the judge that he 's cleaned up his act .",0,15,chance,NOUN,a possibility due to a favorable combination of circumstances<FF>an unknown and unpredictable phenomenon that causes an event to result one way rather than another<FF>a risk involving danger<FF>a measure of how likely it is that some event will occur; a number expressing the ratio of favorable cases to the whole number of cases possible<FF>the possibility of future success<FF>
"That turkey has got one chance of avoiding jail , just one , and that chance is by proving to the judge that he 's cleaned up his act .",0,16,is,VERB,"have the quality of being; (copula, used with an adjective or a predicate noun)<FF>be identical to; be someone or something<FF>occupy a certain position or area; be somewhere<FF>have an existence, be extant<FF>happen, occur, take place<FF>be identical or equivalent to<FF>form or compose<FF>work in a specific place, with a specific subject, or in a specific function<FF>represent, as of a character on stage<FF>spend or use time<FF>have life, be alive<FF>to remain unmolested, undisturbed, or uninterrupted -- used only in infinitive form<FF>be priced at<FF>"
"That turkey has got one chance of avoiding jail , just one , and that chance is by proving to the judge that he 's cleaned up his act .",0,17,by,ADP,so as to pass a given point<FF>
"That turkey has got one chance of avoiding jail , just one , and that chance is by proving to the judge that he 's cleaned up his act .",0,18,proving,VERB,"be shown or be found to be<FF>establish the validity of something, as by an example, explanation or experiment<FF>provide evidence for<FF>prove formally; demonstrate by a mathematical, formal proof<FF>put to the test, as for its quality, or give experimental use to<FF>increase in volume<FF>cause to puff up with a leaven<FF>take a trial impression of<FF>obtain probate of<FF>"
"That turkey has got one chance of avoiding jail , just one , and that chance is by proving to the judge that he 's cleaned up his act .",1,19,to,ADP,to<FF>
"That turkey has got one chance of avoiding jail , just one , and that chance is by proving to the judge that he 's cleaned up his act .",0,20,the,DET,the<FF>
"That turkey has got one chance of avoiding jail , just one , and that chance is by proving to the judge that he 's cleaned up his act .",0,21,judge,NOUN,a public official authorized to decide questions brought before a court of justice<FF>an authority who is able to estimate worth or quality<FF>
"That turkey has got one chance of avoiding jail , just one , and that chance is by proving to the judge that he 's cleaned up his act .",0,22,that,ADP,that<FF>
"That turkey has got one chance of avoiding jail , just one , and that chance is by proving to the judge that he 's cleaned up his act .",0,23,he,PRON,a very light colorless element that is one of the six inert gasses; the most difficult gas to liquefy; occurs in economically extractable amounts in certain natural gases (as those found in Texas and Kansas)<FF>
"That turkey has got one chance of avoiding jail , just one , and that chance is by proving to the judge that he 's cleaned up his act .",0,24,'s,VERB,'s<FF>
"That turkey has got one chance of avoiding jail , just one , and that chance is by proving to the judge that he 's cleaned up his act .",1,25,cleaned,VERB,"make clean by removing dirt, filth, or unwanted substances from<FF>remove unwanted substances from, such as feathers or pits<FF>clean and tidy up the house<FF>clean one's body or parts thereof, as by washing<FF>be cleanable<FF>deprive wholly of money in a gambling game, robbery, etc.<FF>remove all contents or possession from, or empty completely<FF>remove while making clean<FF>remove unwanted substances from<FF>remove shells or husks from<FF>"
"That turkey has got one chance of avoiding jail , just one , and that chance is by proving to the judge that he 's cleaned up his act .",1,26,up,PART,raise<FF>
"That turkey has got one chance of avoiding jail , just one , and that chance is by proving to the judge that he 's cleaned up his act .",0,27,his,ADJ,his<FF>
"That turkey has got one chance of avoiding jail , just one , and that chance is by proving to the judge that he 's cleaned up his act .",1,28,act,NOUN,a legal document codifying the result of deliberations of a committee or society or legislative body<FF>something that people do or cause to happen<FF>a subdivision of a play or opera or ballet<FF>a short theatrical performance that is part of a longer program<FF>a manifestation of insincerity<FF>
"And if he does n't do that , then the man will send Rickie 's plump young ass down to the gang-rape squad in the county jail .",0,0,And,CCONJ,And<FF>
"And if he does n't do that , then the man will send Rickie 's plump young ass down to the gang-rape squad in the county jail .",0,1,if,ADP,if<FF>
"And if he does n't do that , then the man will send Rickie 's plump young ass down to the gang-rape squad in the county jail .",0,2,he,PRON,a very light colorless element that is one of the six inert gasses; the most difficult gas to liquefy; occurs in economically extractable amounts in certain natural gases (as those found in Texas and Kansas)<FF>
"And if he does n't do that , then the man will send Rickie 's plump young ass down to the gang-rape squad in the county jail .",0,3,does,VERB,"engage in<FF>carry out or perform an action<FF>get (something) done<FF>proceed or get along<FF>give rise to; cause to happen or occur, not always intentionally<FF>carry out or practice; as of jobs and professions<FF>be sufficient; be adequate, either in quality or quantity<FF>create or design, often in a certain way<FF>behave in a certain manner; show a certain behavior; conduct or comport oneself<FF>spend time in prison or in a labor camp<FF>carry on or function<FF>arrange attractively<FF>travel or traverse (a distance)<FF>"
"And if he does n't do that , then the man will send Rickie 's plump young ass down to the gang-rape squad in the county jail .",0,4,n't,ADV,n't<FF>
"And if he does n't do that , then the man will send Rickie 's plump young ass down to the gang-rape squad in the county jail .",0,5,do,VERB,"engage in<FF>carry out or perform an action<FF>get (something) done<FF>proceed or get along<FF>give rise to; cause to happen or occur, not always intentionally<FF>carry out or practice; as of jobs and professions<FF>be sufficient; be adequate, either in quality or quantity<FF>create or design, often in a certain way<FF>behave in a certain manner; show a certain behavior; conduct or comport oneself<FF>spend time in prison or in a labor camp<FF>carry on or function<FF>arrange attractively<FF>travel or traverse (a distance)<FF>"
"And if he does n't do that , then the man will send Rickie 's plump young ass down to the gang-rape squad in the county jail .",1,6,that,DET,that<FF>
"And if he does n't do that , then the man will send Rickie 's plump young ass down to the gang-rape squad in the county jail .",0,8,then,ADV,subsequently or soon afterward (often used as sentence connectors)<FF>in that case or as a consequence<FF>at that time<FF>
"And if he does n't do that , then the man will send Rickie 's plump young ass down to the gang-rape squad in the county jail .",0,9,the,DET,the<FF>
"And if he does n't do that , then the man will send Rickie 's plump young ass down to the gang-rape squad in the county jail .",0,10,man,NOUN,"an adult person who is male (as opposed to a woman)<FF>someone who serves in the armed forces; a member of a military force<FF>the generic use of the word to refer to any human being<FF>any living or extinct member of the family Hominidae characterized by superior intelligence, articulate speech, and erect carriage<FF>a male subordinate<FF>an adult male person who has a manly character (virile and courageous competent)<FF>a manservant who acts as a personal attendant to his employer<FF>a male person who plays a significant role (husband or lover or boyfriend) in the life of a particular woman<FF>one of the British Isles in the Irish Sea<FF>game equipment consisting of an object used in playing certain board games<FF>all of the living human inhabitants of the earth<FF>"
"And if he does n't do that , then the man will send Rickie 's plump young ass down to the gang-rape squad in the county jail .",0,11,will,VERB,decree or ordain<FF>determine by choice<FF>leave or give by will after one's death<FF>
"And if he does n't do that , then the man will send Rickie 's plump young ass down to the gang-rape squad in the county jail .",0,12,send,VERB,"cause to go somewhere<FF>to cause or order to be taken, directed, or transmitted to another place<FF>cause to be directed or transmitted to another place<FF>transport commercially<FF>assign to a station<FF>transfer<FF>cause to be admitted; of persons to an institution<FF>broadcast over the airwaves, as in radio or television<FF>"
"And if he does n't do that , then the man will send Rickie 's plump young ass down to the gang-rape squad in the county jail .",0,13,Rickie,PROPN,Rickie<FF>
"And if he does n't do that , then the man will send Rickie 's plump young ass down to the gang-rape squad in the county jail .",0,14,'s,PART,'s<FF>
"And if he does n't do that , then the man will send Rickie 's plump young ass down to the gang-rape squad in the county jail .",0,15,plump,ADJ,sufficiently fat so as to have a pleasing fullness of figure<FF>
"And if he does n't do that , then the man will send Rickie 's plump young ass down to the gang-rape squad in the county jail .",0,16,young,ADJ,(of crops) harvested at an early stage of development; before complete maturity<FF>suggestive of youth; vigorous and fresh<FF>being in its early stage<FF>not tried or tested by experience<FF>
"And if he does n't do that , then the man will send Rickie 's plump young ass down to the gang-rape squad in the county jail .",0,17,ass,NOUN,the fleshy part of the human body that you sit on<FF>a pompous fool<FF>hardy and sure-footed animal smaller and with longer ears than the horse<FF>slang for sexual intercourse<FF>a very poisonous metallic element that has three allotropic forms; arsenic and arsenic compounds are used as herbicides and insecticides and various alloys; found in arsenopyrite and orpiment and realgar<FF>a United States territory on the eastern part of the island of Samoa<FF>
"And if he does n't do that , then the man will send Rickie 's plump young ass down to the gang-rape squad in the county jail .",1,18,down,ADV,spatially or metaphorically from a higher to a lower level or position<FF>away from a more central or a more northerly place<FF>paid in cash at time of purchase<FF>from an earlier time<FF>to a lower intensity<FF>in an inactive or inoperative state<FF>
"And if he does n't do that , then the man will send Rickie 's plump young ass down to the gang-rape squad in the county jail .",0,19,to,ADP,to<FF>
"And if he does n't do that , then the man will send Rickie 's plump young ass down to the gang-rape squad in the county jail .",0,20,the,DET,the<FF>
"And if he does n't do that , then the man will send Rickie 's plump young ass down to the gang-rape squad in the county jail .",0,21,gang-rape,NOUN,rape (someone) successively with several attackers<FF>
"And if he does n't do that , then the man will send Rickie 's plump young ass down to the gang-rape squad in the county jail .",1,22,squad,NOUN,a smallest army unit<FF>a cooperative unit (especially in sports)<FF>a small squad of policemen trained to deal with a particular kind of crime<FF>
"And if he does n't do that , then the man will send Rickie 's plump young ass down to the gang-rape squad in the county jail .",0,23,in,ADP,a unit of length equal to one twelfth of a foot<FF>
"And if he does n't do that , then the man will send Rickie 's plump young ass down to the gang-rape squad in the county jail .",0,24,the,DET,the<FF>
"And if he does n't do that , then the man will send Rickie 's plump young ass down to the gang-rape squad in the county jail .",0,25,county,NOUN,(United Kingdom) a region created by territorial division for the purpose of local government<FF>(United States) the largest administrative district within a state<FF>
"And if he does n't do that , then the man will send Rickie 's plump young ass down to the gang-rape squad in the county jail .",0,26,jail,NOUN,a correctional institution used to detain persons who are in the lawful custody of the government (either accused persons awaiting trial or convicted persons serving a sentence)<FF>
Chatterton did not sound unduly worried at that prospect .,0,0,Chatterton,PROPN,Chatterton<FF>
Chatterton did not sound unduly worried at that prospect .,0,1,did,VERB,"engage in<FF>carry out or perform an action<FF>get (something) done<FF>proceed or get along<FF>give rise to; cause to happen or occur, not always intentionally<FF>carry out or practice; as of jobs and professions<FF>be sufficient; be adequate, either in quality or quantity<FF>create or design, often in a certain way<FF>behave in a certain manner; show a certain behavior; conduct or comport oneself<FF>spend time in prison or in a labor camp<FF>carry on or function<FF>arrange attractively<FF>travel or traverse (a distance)<FF>"
Chatterton did not sound unduly worried at that prospect .,0,2,not,ADV,negation of a word or group of words<FF>
Chatterton did not sound unduly worried at that prospect .,0,3,sound,VERB,appear in a certain way<FF>make a certain noise or sound<FF>give off a certain sound or sounds<FF>announce by means of a sound<FF>utter with vibrating vocal chords<FF>cause to sound<FF>measure the depth of (a body of water) with a sounding line<FF>
Chatterton did not sound unduly worried at that prospect .,0,4,unduly,ADV,to an undue degree<FF>
Chatterton did not sound unduly worried at that prospect .,0,5,worried,ADJ,afflicted with or marked by anxious uneasiness or trouble or grief<FF>mentally upset over possible misfortune or danger etc<FF>
Chatterton did not sound unduly worried at that prospect .,1,6,at,ADP,a highly unstable radioactive element (the heaviest of the halogen series); a decay product of uranium and thorium<FF>
Chatterton did not sound unduly worried at that prospect .,1,7,that,DET,that<FF>
Chatterton did not sound unduly worried at that prospect .,1,8,prospect,NOUN,the possibility of future success<FF>belief about (or mental picture of) the future<FF>someone who is considered for something (for an office or prize or honor etc.)<FF>the visual percept of a region<FF>a prediction of the course of a disease<FF>
Ã¢ÂÂ Can we be sure Robin-Anne did n't bring any of the drug aboard ?,0,0,Ã¢ÂÂ,NOUN,Ã¢ÂÂ<FF>
Ã¢ÂÂ Can we be sure Robin-Anne did n't bring any of the drug aboard ?,0,1,Can,VERB,preserve in a can or tin<FF>terminate the employment of; discharge from an office or position<FF>
Ã¢ÂÂ Can we be sure Robin-Anne did n't bring any of the drug aboard ?,0,2,we,PRON,we<FF>
Ã¢ÂÂ Can we be sure Robin-Anne did n't bring any of the drug aboard ?,0,3,be,VERB,"have the quality of being; (copula, used with an adjective or a predicate noun)<FF>be identical to; be someone or something<FF>occupy a certain position or area; be somewhere<FF>have an existence, be extant<FF>happen, occur, take place<FF>be identical or equivalent to<FF>form or compose<FF>work in a specific place, with a specific subject, or in a specific function<FF>represent, as of a character on stage<FF>spend or use time<FF>have life, be alive<FF>to remain unmolested, undisturbed, or uninterrupted -- used only in infinitive form<FF>be priced at<FF>"
Ã¢ÂÂ Can we be sure Robin-Anne did n't bring any of the drug aboard ?,0,4,sure,ADJ,exercising or taking care great enough to bring assurance<FF>physically secure or dependable<FF>reliable in operation or effect<FF>(of persons) worthy of trust or confidence<FF>infallible or unfailing<FF>certain not to fail<FF>impossible to doubt or dispute<FF>
Ã¢ÂÂ Can we be sure Robin-Anne did n't bring any of the drug aboard ?,0,5,Robin-Anne,PROPN,Robin-Anne<FF>
Ã¢ÂÂ Can we be sure Robin-Anne did n't bring any of the drug aboard ?,0,6,did,VERB,"engage in<FF>carry out or perform an action<FF>get (something) done<FF>proceed or get along<FF>give rise to; cause to happen or occur, not always intentionally<FF>carry out or practice; as of jobs and professions<FF>be sufficient; be adequate, either in quality or quantity<FF>create or design, often in a certain way<FF>behave in a certain manner; show a certain behavior; conduct or comport oneself<FF>spend time in prison or in a labor camp<FF>carry on or function<FF>arrange attractively<FF>travel or traverse (a distance)<FF>"
Ã¢ÂÂ Can we be sure Robin-Anne did n't bring any of the drug aboard ?,0,7,n't,ADV,n't<FF>
Ã¢ÂÂ Can we be sure Robin-Anne did n't bring any of the drug aboard ?,0,8,bring,VERB,"take something or somebody with oneself somewhere<FF>cause to come into a particular state or condition<FF>cause to happen or to occur as a consequence<FF>go or come after and bring or take back<FF>bring into a different state<FF>be accompanied by<FF>advance or set forth in court; ,<FF>bestow a quality on<FF>be sold for a certain price<FF>attract the attention of<FF>induce or persuade<FF>"
Ã¢ÂÂ Can we be sure Robin-Anne did n't bring any of the drug aboard ?,0,9,any,DET,one or some or every or all without specification<FF>
Ã¢ÂÂ Can we be sure Robin-Anne did n't bring any of the drug aboard ?,0,10,of,ADP,of<FF>
Ã¢ÂÂ Can we be sure Robin-Anne did n't bring any of the drug aboard ?,0,11,the,DET,the<FF>
Ã¢ÂÂ Can we be sure Robin-Anne did n't bring any of the drug aboard ?,0,12,drug,NOUN,a substance that is used as a medicine or narcotic<FF>
Ã¢ÂÂ Can we be sure Robin-Anne did n't bring any of the drug aboard ?,0,13,aboard,ADV,"on a ship, train, plane or other vehicle<FF>on first or second or third base<FF>side by side<FF>part of a group<FF>"
I asked .,0,0,I,PRON,a nonmetallic element belonging to the halogens; used especially in medicine and photography and in dyes; occurs naturally only in combination in small quantities (as in sea water or rocks)<FF>
I asked .,0,1,asked,VERB,"inquire about<FF>make a request or demand for something to somebody<FF>direct or put; seek an answer to<FF>consider obligatory; request and expect<FF>address a question to and expect an answer from<FF>require as useful, just, or proper<FF>require or ask for as a price or condition<FF>"
"Ã¢ÂÂ She wo n't have done that , Chatterton said with conviction .",0,0,Ã¢ÂÂ,NOUN,Ã¢ÂÂ<FF>
"Ã¢ÂÂ She wo n't have done that , Chatterton said with conviction .",0,1,She,PRON,She<FF>
"Ã¢ÂÂ She wo n't have done that , Chatterton said with conviction .",0,2,wo,VERB,wo<FF>
"Ã¢ÂÂ She wo n't have done that , Chatterton said with conviction .",0,3,n't,ADV,n't<FF>
"Ã¢ÂÂ She wo n't have done that , Chatterton said with conviction .",0,4,have,VERB,"have or possess, either in a concrete or an abstract sense<FF>have as a feature<FF>go through (mental or physical states or experiences)<FF>have ownership or possession of<FF>cause to move; cause to be in a certain position or condition<FF>serve oneself to, or consume regularly<FF>have a personal or business relationship with someone<FF>organize or be responsible for<FF>have left<FF>be confronted with<FF>undergo<FF>suffer from; be ill with<FF>cause to do; cause to act in a specified manner<FF>receive willingly something given or offered<FF>get something; come into possession of<FF>undergo (as of injuries and illnesses)<FF>achieve a point or goal<FF>cause to be born<FF>have sex with; archaic use<FF>"
"Ã¢ÂÂ She wo n't have done that , Chatterton said with conviction .",0,5,done,VERB,"engage in<FF>carry out or perform an action<FF>get (something) done<FF>proceed or get along<FF>give rise to; cause to happen or occur, not always intentionally<FF>carry out or practice; as of jobs and professions<FF>be sufficient; be adequate, either in quality or quantity<FF>create or design, often in a certain way<FF>behave in a certain manner; show a certain behavior; conduct or comport oneself<FF>spend time in prison or in a labor camp<FF>carry on or function<FF>arrange attractively<FF>travel or traverse (a distance)<FF>"
"Ã¢ÂÂ She wo n't have done that , Chatterton said with conviction .",1,6,that,ADP,that<FF>
"Ã¢ÂÂ She wo n't have done that , Chatterton said with conviction .",0,8,Chatterton,PROPN,Chatterton<FF>
